Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-908b27f1,2023-10-03,2023-10-05,CUST-8664,Matthew Bush,Consumer,Houston,Florida,South,PROD-93466,Furniture,Furnishings,Furnishings - Major,48.68,10,0.1,9.76
ORD-05405c76,2025-03-01,2025-03-02,CUST-1880,Sarah Aguilar,Consumer,Chicago,Michigan,West,PROD-69225,Office Supplies,Binders,Binders - Several,254.94,9,0.3,52.5
ORD-9723dab5,2023-11-16,2023-11-17,CUST-6232,Casey Mullins,Consumer,Houston,Pennsylvania,East,PROD-50942,Office Supplies,Paper,Paper - Debate,591.86,8,0.3,35.66
ORD-1c6e49c7,2023-10-29,2023-11-04,CUST-3700,Heather Sanchez,Corporate,Phoenix,Michigan,East,PROD-68111,Furniture,Chairs,Chairs - Effect,652.55,5,0.2,40.88
ORD-4567e348,2023-08-22,2023-08-28,CUST-7920,Nicholas Warren,Consumer,Houston,Florida,West,PROD-89686,Furniture,Tables,Tables - Imagine,440.33,6,0.2,95.77
ORD-aa20ddd1,2025-02-22,2025-02-26,CUST-2865,Barbara Stephens,Corporate,New York,Illinois,Central,PROD-83466,Furniture,Tables,Tables - Book,784.53,2,0.3,132.8
ORD-b8e07702,2024-12-28,2024-12-30,CUST-3609,Gerald Crawford,Corporate,Philadelphia,California,Central,PROD-87276,Technology,Machines,Machines - Challenge,444.74,9,0.3,46.56
ORD-de98ace0,2024-10-19,2024-10-26,CUST-6324,Adam Patel MD,Consumer,Houston,Illinois,South,PROD-75741,Technology,Phones,Phones - Possible,29.59,10,0.0,6.95
ORD-b8583746,2023-11-02,2023-11-04,CUST-7404,Luis Houston,Home Office,Phoenix,Illinois,West,PROD-37571,Technology,Accessories,Accessories - Education,115.65,8,0.0,25.08
ORD-4967c247,2024-01-10,2024-01-12,CUST-9189,Cynthia Cross,Corporate,Philadelphia,Pennsylvania,East,PROD-16332,Furniture,Chairs,Chairs - Today,542.57,10,0.0,52.56
ORD-76c657a9,2024-10-22,2024-10-27,CUST-9246,Shannon Nguyen,Corporate,Philadelphia,Florida,South,PROD-33710,Technology,Phones,Phones - Budget,573.95,1,0.0,105.82
ORD-09f4b76a,2024-10-10,2024-10-11,CUST-6100,Kenneth Mitchell,Consumer,Philadelphia,Pennsylvania,Central,PROD-44043,Technology,Phones,Phones - Window,649.29,2,0.1,41.3
ORD-f14a0d0b,2024-06-18,2024-06-20,CUST-9552,Brendan Peters,Corporate,Philadelphia,Michigan,West,PROD-14345,Furniture,Tables,Tables - Race,967.71,2,0.0,271.38
ORD-f93d86cc,2023-06-15,2023-06-21,CUST-5170,Tanya Decker,Consumer,Houston,Illinois,Central,PROD-45190,Furniture,Furnishings,Furnishings - Such,130.01,2,0.2,21.69
ORD-83c14d6e,2023-06-23,2023-06-29,CUST-9544,Joseph Taylor,Consumer,Phoenix,Michigan,East,PROD-24549,Furniture,Tables,Tables - Role,616.73,10,0.2,85.8
ORD-15776851,2024-07-04,2024-07-10,CUST-2880,Hayley Perkins,Corporate,New York,Ohio,East,PROD-66138,Furniture,Furnishings,Furnishings - Police,929.66,5,0.0,248.83
ORD-5504d144,2024-09-23,2024-09-29,CUST-9850,Stephen Smith,Corporate,San Diego,Texas,East,PROD-20794,Furniture,Furnishings,Furnishings - Hospital,655.74,1,0.3,67.1
ORD-691a3396,2024-01-26,2024-01-28,CUST-5661,Amanda Morris MD,Consumer,San Antonio,Pennsylvania,East,PROD-81240,Office Supplies,Storage,Storage - Measure,483.23,10,0.2,68.16
ORD-29cc0599,2025-03-23,2025-03-30,CUST-9071,Sarah Wright,Consumer,Phoenix,Michigan,Central,PROD-62483,Furniture,Chairs,Chairs - Your,960.28,1,0.1,77.54
ORD-c1d71996,2023-07-06,2023-07-12,CUST-9896,Keith Harris,Home Office,Houston,New York,Central,PROD-37431,Technology,Copiers,Copiers - Series,484.72,10,0.1,75.47
ORD-ff67f837,2024-12-25,2024-12-26,CUST-2740,Christina Johnson,Corporate,San Diego,Ohio,West,PROD-13105,Technology,Machines,Machines - Structure,228.13,8,0.2,41.94
ORD-03a054a0,2023-10-23,2023-10-27,CUST-6503,Dylan Martin,Consumer,San Antonio,Michigan,West,PROD-46816,Technology,Accessories,Accessories - Doctor,187.87,2,0.3,11.17
ORD-4bf68b46,2023-12-07,2023-12-10,CUST-3863,Alicia Hebert,Home Office,Los Angeles,Pennsylvania,West,PROD-24978,Furniture,Tables,Tables - Benefit,40.85,8,0.1,4.93
ORD-92ee7385,2023-11-10,2023-11-12,CUST-7932,Felicia Yates,Consumer,New York,Michigan,South,PROD-97056,Technology,Phones,Phones - House,127.38,6,0.2,17.76
ORD-b169fadd,2024-03-10,2024-03-12,CUST-6844,Kristina Stout,Corporate,Chicago,Pennsylvania,East,PROD-62445,Office Supplies,Labels,Labels - Key,754.51,1,0.2,94.6
ORD-77b7fd5c,2023-12-20,2023-12-21,CUST-6602,Jeremy Rogers,Home Office,Houston,California,South,PROD-22371,Furniture,Bookcases,Bookcases - Live,903.97,8,0.2,123.53
ORD-7e739ce8,2024-03-22,2024-03-27,CUST-8881,Kirsten Mcguire,Home Office,Chicago,Texas,East,PROD-33373,Furniture,Tables,Tables - Produce,535.92,3,0.1,142.69
ORD-b0b2fa90,2023-09-08,2023-09-09,CUST-9794,Erin Moore,Corporate,Houston,Ohio,West,PROD-20666,Office Supplies,Art,Art - Compare,93.44,8,0.2,13.99
ORD-78d7b7fe,2024-06-07,2024-06-10,CUST-1959,Richard Hodge,Corporate,San Diego,Ohio,West,PROD-53620,Technology,Phones,Phones - Child,854.35,5,0.0,152.34
ORD-2c8bda4c,2024-11-18,2024-11-25,CUST-2277,Kenneth White,Consumer,New York,California,South,PROD-38939,Technology,Copiers,Copiers - Second,696.49,8,0.2,101.48
ORD-bad695d6,2025-03-19,2025-03-23,CUST-6990,Julie Dennis,Home Office,Los Angeles,Pennsylvania,West,PROD-32616,Furniture,Bookcases,Bookcases - Later,328.41,10,0.0,20.2
ORD-bf5fa71c,2024-03-09,2024-03-10,CUST-9258,Dean Pacheco,Home Office,San Diego,Texas,West,PROD-95817,Technology,Machines,Machines - Evidence,560.16,2,0.2,57.48
ORD-d62e56b5,2024-03-17,2024-03-22,CUST-8519,Austin Brown,Corporate,Houston,Pennsylvania,West,PROD-76399,Furniture,Bookcases,Bookcases - Final,637.61,10,0.0,173.37
ORD-c85a9758,2023-09-14,2023-09-21,CUST-2627,Bailey Wells,Consumer,New York,California,Central,PROD-53000,Furniture,Bookcases,Bookcases - Firm,696.2,7,0.1,123.81
ORD-b4df23b6,2023-07-13,2023-07-19,CUST-6043,Brad Richardson,Corporate,San Antonio,Pennsylvania,West,PROD-61927,Technology,Copiers,Copiers - Decade,515.34,9,0.1,39.58
ORD-b69a84ba,2024-03-27,2024-04-03,CUST-7336,Shari Lopez,Consumer,Los Angeles,Texas,Central,PROD-73703,Furniture,Chairs,Chairs - Do,879.32,3,0.3,122.42
ORD-36545d9a,2024-11-14,2024-11-20,CUST-7788,Jennifer Meyers,Corporate,San Diego,Texas,East,PROD-17980,Office Supplies,Paper,Paper - Watch,649.9,3,0.0,147.38
ORD-0c9e5a55,2024-05-07,2024-05-08,CUST-7809,Bridget Peters,Home Office,San Diego,Ohio,Central,PROD-64705,Technology,Phones,Phones - Thus,355.6,8,0.3,41.83
ORD-61647073,2023-07-11,2023-07-18,CUST-3965,Michael Torres,Corporate,San Diego,Illinois,West,PROD-41885,Technology,Computers,Computers - Commercial,616.7,3,0.0,183.42
ORD-8f4d1fb7,2023-08-08,2023-08-09,CUST-2068,Catherine Choi,Corporate,Chicago,Illinois,Central,PROD-71628,Furniture,Tables,Tables - After,419.22,7,0.3,75.12
ORD-a85a9fd2,2024-08-11,2024-08-18,CUST-2873,Omar Harris,Corporate,Chicago,Ohio,East,PROD-71330,Furniture,Chairs,Chairs - Consumer,757.19,9,0.0,209.64
ORD-735b47e5,2023-11-23,2023-11-25,CUST-8507,Ashley Ross,Consumer,Phoenix,Texas,South,PROD-50443,Office Supplies,Art,Art - Perhaps,265.53,8,0.3,30.17
ORD-7ffced76,2023-04-24,2023-04-30,CUST-5249,Tracy Greene,Corporate,Los Angeles,Illinois,West,PROD-39525,Technology,Accessories,Accessories - It,755.73,2,0.0,68.18
ORD-f3c46589,2024-09-30,2024-10-05,CUST-5591,Mariah Johnson,Home Office,Los Angeles,Illinois,South,PROD-44348,Technology,Accessories,Accessories - Doctor,96.58,1,0.1,8.52
ORD-55236005,2024-01-09,2024-01-16,CUST-7728,Diane Wright,Home Office,Phoenix,Texas,South,PROD-28987,Office Supplies,Art,Art - Product,313.76,7,0.0,75.42
ORD-43903ade,2024-12-11,2024-12-13,CUST-9856,Maria Rogers,Home Office,Philadelphia,Illinois,East,PROD-26933,Furniture,Chairs,Chairs - Item,441.79,8,0.0,131.68
ORD-1ee87ad6,2024-02-14,2024-02-15,CUST-9382,Robert White,Consumer,San Antonio,Michigan,Central,PROD-78069,Furniture,Tables,Tables - Interview,848.03,9,0.1,197.79
ORD-0172a391,2023-06-05,2023-06-07,CUST-9215,Sean Cruz,Corporate,Phoenix,Texas,South,PROD-14740,Office Supplies,Storage,Storage - Structure,45.86,9,0.3,2.06
ORD-26bb7d6f,2024-02-25,2024-02-27,CUST-8506,Stacey Flores,Corporate,Phoenix,Michigan,Central,PROD-11796,Office Supplies,Binders,Binders - Indicate,675.07,8,0.3,41.45
ORD-1d865608,2023-08-07,2023-08-13,CUST-5951,Darlene Young,Consumer,San Diego,Ohio,South,PROD-31168,Office Supplies,Labels,Labels - To,854.01,1,0.1,158.08
ORD-c9f8e112,2024-04-05,2024-04-10,CUST-8859,Scott Coffey,Home Office,San Antonio,Pennsylvania,South,PROD-75390,Office Supplies,Labels,Labels - Building,512.49,2,0.3,81.86
ORD-0f6b4017,2023-09-13,2023-09-15,CUST-1598,Tabitha Esparza,Corporate,Phoenix,Ohio,West,PROD-46178,Furniture,Tables,Tables - Sport,899.58,9,0.0,239.18
ORD-87dc85dc,2023-10-14,2023-10-20,CUST-2418,James Freeman,Home Office,Philadelphia,Michigan,East,PROD-60063,Furniture,Tables,Tables - Evidence,352.75,10,0.1,79.0
ORD-b412e662,2024-01-13,2024-01-17,CUST-1814,Tammy Diaz,Corporate,Philadelphia,Michigan,West,PROD-40969,Office Supplies,Art,Art - Already,886.96,7,0.1,212.42
ORD-cc6f987c,2023-10-25,2023-10-28,CUST-3830,Ashley Ward,Home Office,Houston,Ohio,South,PROD-72739,Technology,Phones,Phones - Good,777.68,10,0.1,178.13
ORD-07e48d79,2024-12-05,2024-12-08,CUST-3619,Christopher Mcclure,Corporate,Phoenix,Texas,Central,PROD-60071,Office Supplies,Storage,Storage - Carry,813.88,4,0.3,109.95
ORD-777c5aba,2024-07-04,2024-07-11,CUST-3987,Carla Page,Consumer,San Antonio,Pennsylvania,East,PROD-74552,Office Supplies,Binders,Binders - Worry,192.13,8,0.1,29.24
ORD-6107c987,2024-03-31,2024-04-01,CUST-5893,Sheri Logan,Corporate,San Antonio,Ohio,West,PROD-82913,Furniture,Furnishings,Furnishings - Itself,807.93,2,0.2,130.25
ORD-bb28674f,2024-05-04,2024-05-08,CUST-4485,Marcus Bennett,Corporate,Chicago,Illinois,Central,PROD-50744,Technology,Accessories,Accessories - Worry,66.42,4,0.0,17.84
ORD-65ee4a30,2024-10-15,2024-10-16,CUST-9500,Michelle Mills,Corporate,San Diego,California,Central,PROD-44493,Furniture,Chairs,Chairs - Probably,712.3,8,0.0,160.59
ORD-67fceeac,2024-10-17,2024-10-20,CUST-3947,Zachary Gray,Consumer,Phoenix,Ohio,Central,PROD-94033,Technology,Machines,Machines - Up,224.57,3,0.1,20.14
ORD-8de3383c,2023-06-15,2023-06-18,CUST-6784,Rebecca Anderson,Corporate,Los Angeles,Florida,South,PROD-71133,Office Supplies,Paper,Paper - Only,742.23,3,0.2,92.01
ORD-6fa4369d,2024-11-05,2024-11-08,CUST-9251,Brittney Nelson,Consumer,Chicago,Illinois,South,PROD-41339,Office Supplies,Art,Art - Only,558.01,3,0.0,43.76
ORD-585cb637,2025-01-26,2025-02-01,CUST-6396,Colleen Mendoza,Home Office,Phoenix,Pennsylvania,South,PROD-41042,Technology,Computers,Computers - Training,418.38,4,0.1,65.86
ORD-3ac47a20,2024-05-11,2024-05-14,CUST-1360,Sean Cooper,Home Office,New York,California,West,PROD-49582,Furniture,Chairs,Chairs - Both,379.46,7,0.2,86.87
ORD-1b462547,2023-06-03,2023-06-07,CUST-7288,Cynthia Walker,Corporate,Chicago,New York,South,PROD-40878,Office Supplies,Storage,Storage - Lay,259.41,8,0.2,36.66
ORD-a7afd48b,2023-08-26,2023-08-29,CUST-2017,Connie Scott,Home Office,Los Angeles,Texas,South,PROD-39233,Technology,Computers,Computers - Entire,427.99,1,0.0,65.6
ORD-9bfd8da7,2024-01-12,2024-01-15,CUST-8535,Jeffrey Walker,Corporate,Chicago,Illinois,Central,PROD-10171,Office Supplies,Labels,Labels - Help,330.6,8,0.0,76.65
ORD-3b23eefc,2023-07-14,2023-07-18,CUST-1601,James Andersen,Home Office,New York,Michigan,Central,PROD-88177,Office Supplies,Storage,Storage - Probably,79.71,3,0.3,7.46
ORD-35c4aebf,2024-07-24,2024-07-26,CUST-4178,Joshua Stevens,Home Office,San Antonio,New York,South,PROD-92989,Technology,Copiers,Copiers - Foot,806.73,4,0.0,68.46
ORD-7efe6293,2024-09-02,2024-09-07,CUST-9374,Nathan Gentry,Home Office,Los Angeles,Texas,West,PROD-87636,Furniture,Tables,Tables - First,907.06,10,0.0,157.36
ORD-3d27acfc,2024-05-21,2024-05-28,CUST-2193,Daniel Ortiz,Consumer,Chicago,Ohio,South,PROD-30523,Furniture,Bookcases,Bookcases - New,524.95,2,0.2,88.12
ORD-a10e666f,2023-07-24,2023-07-27,CUST-7040,Brad Tran,Consumer,Philadelphia,Texas,West,PROD-20750,Technology,Accessories,Accessories - Fund,781.46,3,0.1,110.31
ORD-ecd2e16d,2024-02-21,2024-02-22,CUST-9635,Stephanie Contreras,Consumer,Philadelphia,New York,West,PROD-99253,Furniture,Bookcases,Bookcases - Tree,35.19,9,0.2,8.08
ORD-9ac8a48a,2025-02-11,2025-02-14,CUST-2620,Linda Brewer,Consumer,Phoenix,Florida,East,PROD-90811,Furniture,Tables,Tables - Pattern,283.6,3,0.3,14.28
ORD-298c3d7e,2025-03-03,2025-03-05,CUST-5113,Amanda Woods DDS,Home Office,San Antonio,California,Central,PROD-84119,Technology,Machines,Machines - Whole,426.5,10,0.0,46.83
ORD-7e1dfb01,2024-05-16,2024-05-21,CUST-8211,Tiffany Clark,Corporate,Chicago,Ohio,Central,PROD-89653,Technology,Computers,Computers - American,777.72,3,0.2,92.14
ORD-4d0831a4,2024-12-08,2024-12-15,CUST-3986,Dawn Roth,Consumer,Los Angeles,Ohio,East,PROD-96410,Furniture,Furnishings,Furnishings - Throw,812.44,8,0.1,169.22
ORD-2d3571b8,2025-02-09,2025-02-10,CUST-1675,Frank Adams,Consumer,Philadelphia,Ohio,South,PROD-39255,Technology,Computers,Computers - Inside,793.21,3,0.3,96.66
ORD-e8ba2494,2025-03-29,2025-04-03,CUST-1594,Sarah Wilson,Consumer,Phoenix,California,West,PROD-64898,Furniture,Tables,Tables - Door,655.7,10,0.1,104.82
ORD-c17e2fda,2024-05-19,2024-05-22,CUST-9019,Steve Riley,Home Office,Philadelphia,California,East,PROD-88923,Technology,Phones,Phones - Bag,823.75,8,0.3,127.98
ORD-40eb8519,2025-03-30,2025-04-03,CUST-9425,Marcus Medina,Home Office,Chicago,Ohio,Central,PROD-59377,Office Supplies,Storage,Storage - Upon,494.41,9,0.1,70.38
ORD-e272fc4b,2025-03-01,2025-03-05,CUST-8292,Lauren Jackson,Consumer,San Antonio,New York,East,PROD-73755,Office Supplies,Paper,Paper - Ball,848.76,10,0.3,45.39
ORD-bb7c9359,2023-05-28,2023-06-02,CUST-4581,Daniel Haynes,Home Office,Phoenix,Pennsylvania,East,PROD-65517,Office Supplies,Storage,Storage - Stay,353.13,5,0.0,71.92
ORD-cb9a22f3,2023-05-10,2023-05-16,CUST-5694,Gary Lee,Consumer,Houston,New York,East,PROD-17031,Furniture,Chairs,Chairs - Glass,619.08,6,0.3,118.17
ORD-4d710f2b,2024-09-12,2024-09-16,CUST-8558,Kaitlyn Drake,Corporate,San Diego,Michigan,Central,PROD-62113,Technology,Computers,Computers - Can,992.71,6,0.2,184.87
ORD-05af25ed,2023-11-29,2023-12-05,CUST-5211,Aaron Andrews,Corporate,New York,New York,South,PROD-37866,Furniture,Tables,Tables - Food,158.22,1,0.3,30.51
ORD-19d97177,2023-04-21,2023-04-23,CUST-5994,Christine Burgess,Corporate,Phoenix,Illinois,South,PROD-26064,Technology,Machines,Machines - Return,273.86,2,0.3,29.37
ORD-e8ca2ade,2023-06-13,2023-06-16,CUST-1544,Keith Maldonado,Home Office,San Diego,New York,Central,PROD-17116,Furniture,Furnishings,Furnishings - Girl,91.78,5,0.1,10.97
ORD-dea7ec2b,2024-06-19,2024-06-21,CUST-3562,Brandi Jimenez,Consumer,San Diego,Texas,Central,PROD-98444,Office Supplies,Labels,Labels - Similar,113.74,8,0.1,9.2
ORD-c8c1486d,2025-01-19,2025-01-24,CUST-4326,James Ayers,Consumer,New York,Florida,Central,PROD-37517,Furniture,Bookcases,Bookcases - Decade,979.4,2,0.1,170.13
ORD-10e200b5,2025-02-04,2025-02-07,CUST-6170,Christian Santiago,Home Office,Philadelphia,Illinois,West,PROD-85677,Office Supplies,Storage,Storage - Line,926.45,7,0.1,80.85
ORD-1fdb6759,2023-12-30,2023-12-31,CUST-8921,Breanna Peters,Home Office,Philadelphia,Florida,West,PROD-69718,Technology,Accessories,Accessories - Various,148.79,10,0.0,37.77
ORD-48b82246,2024-09-12,2024-09-17,CUST-2665,Kayla Peters,Consumer,New York,California,West,PROD-88899,Technology,Copiers,Copiers - Investment,356.88,7,0.2,41.82
ORD-95df2e5f,2023-05-03,2023-05-09,CUST-4313,Sarah Hobbs,Corporate,Los Angeles,New York,South,PROD-78744,Furniture,Chairs,Chairs - Factor,319.95,10,0.0,20.79
ORD-7e7ed660,2025-01-02,2025-01-05,CUST-3603,Latasha Benson,Consumer,Phoenix,Texas,Central,PROD-38788,Technology,Phones,Phones - Represent,620.41,4,0.1,113.56
ORD-ebd3aeb4,2023-10-07,2023-10-09,CUST-7695,Janet Robinson,Home Office,Los Angeles,Michigan,West,PROD-24239,Technology,Copiers,Copiers - Success,884.75,10,0.3,81.49
ORD-79eeceb5,2024-10-07,2024-10-14,CUST-9284,Michelle Thompson,Corporate,Los Angeles,Illinois,South,PROD-71195,Technology,Accessories,Accessories - Dream,339.62,1,0.3,48.82
ORD-dce08f6a,2023-07-09,2023-07-13,CUST-2340,Tara Hart,Consumer,Houston,New York,Central,PROD-26785,Furniture,Tables,Tables - Practice,258.44,2,0.2,33.07
ORD-54a4f453,2023-10-11,2023-10-16,CUST-7833,Kylie Chen,Home Office,San Diego,Florida,East,PROD-33574,Office Supplies,Paper,Paper - Expect,965.74,1,0.1,70.93
ORD-646994e9,2024-04-11,2024-04-17,CUST-5207,Rhonda Cunningham,Corporate,San Diego,Ohio,Central,PROD-92225,Furniture,Chairs,Chairs - Candidate,831.68,5,0.0,192.0
ORD-0f3d6467,2023-07-21,2023-07-23,CUST-3024,Joyce Tran,Corporate,New York,Pennsylvania,Central,PROD-18466,Furniture,Furnishings,Furnishings - Kid,752.15,5,0.0,69.42
ORD-7e581f10,2024-07-23,2024-07-27,CUST-1873,Angela Torres,Corporate,Houston,Illinois,South,PROD-80056,Furniture,Furnishings,Furnishings - Partner,605.56,3,0.3,90.86
ORD-b64ffa79,2023-08-30,2023-09-06,CUST-8270,Stacey Holland,Corporate,San Antonio,Illinois,East,PROD-83582,Technology,Machines,Machines - Include,567.57,3,0.3,116.75
ORD-42821ab0,2024-01-08,2024-01-14,CUST-7844,Michael Taylor,Home Office,San Diego,Pennsylvania,South,PROD-82453,Office Supplies,Paper,Paper - Others,569.18,4,0.3,75.57
ORD-68cde3b5,2023-05-30,2023-06-06,CUST-1541,Richard Stephens,Home Office,New York,California,South,PROD-37089,Furniture,Furnishings,Furnishings - Fast,281.78,1,0.3,38.36
ORD-25dc7be9,2024-11-23,2024-11-29,CUST-3866,Megan Smith MD,Corporate,New York,Michigan,Central,PROD-67425,Office Supplies,Paper,Paper - Them,228.23,3,0.2,19.8
ORD-3cf1615f,2024-11-18,2024-11-19,CUST-4295,Christina Gonzalez,Corporate,Houston,Florida,South,PROD-70321,Office Supplies,Storage,Storage - Similar,120.48,6,0.0,29.3
ORD-442a72b8,2024-02-19,2024-02-26,CUST-5348,Noah Carr,Home Office,Chicago,Texas,East,PROD-47023,Furniture,Bookcases,Bookcases - Model,278.27,2,0.1,39.26
ORD-7bbfb9bf,2024-12-13,2024-12-20,CUST-1282,Marvin Francis,Consumer,Philadelphia,Texas,Central,PROD-62040,Office Supplies,Storage,Storage - Magazine,133.57,4,0.3,15.4
ORD-85720da3,2024-08-13,2024-08-18,CUST-7761,Christina Davis,Consumer,New York,Texas,Central,PROD-75874,Furniture,Tables,Tables - Feeling,216.62,5,0.1,41.12
ORD-e4303c75,2024-04-15,2024-04-21,CUST-4709,Brian Moore,Consumer,Los Angeles,Florida,West,PROD-38595,Furniture,Bookcases,Bookcases - Radio,823.75,2,0.2,168.31
ORD-e4f7321a,2024-12-15,2024-12-21,CUST-1611,Dr. Sherry Pollard,Consumer,Houston,Texas,East,PROD-85030,Technology,Copiers,Copiers - Plan,632.58,1,0.1,125.12
ORD-7b1fff7d,2023-04-28,2023-04-30,CUST-4528,Lisa Parks,Consumer,New York,Ohio,West,PROD-99593,Technology,Copiers,Copiers - Likely,196.54,2,0.3,17.31
ORD-4175ccc5,2023-09-08,2023-09-10,CUST-7878,Shelly Hayes,Corporate,Phoenix,Texas,East,PROD-69994,Technology,Computers,Computers - Either,198.0,8,0.1,29.5
ORD-46910219,2023-06-16,2023-06-20,CUST-3853,Carla Martin,Corporate,San Diego,New York,West,PROD-26148,Technology,Machines,Machines - Care,20.62,5,0.1,1.19
ORD-edb91441,2024-06-12,2024-06-16,CUST-9135,Denise Shields,Consumer,Chicago,Illinois,South,PROD-19328,Furniture,Furnishings,Furnishings - Relationship,51.35,4,0.1,5.69
ORD-d2538c34,2024-12-07,2024-12-08,CUST-6787,Jacob Ayala,Consumer,San Diego,Ohio,East,PROD-24608,Office Supplies,Labels,Labels - Likely,987.07,10,0.1,189.57
ORD-9067fe04,2024-07-11,2024-07-18,CUST-7614,William Forbes,Consumer,Philadelphia,New York,East,PROD-94165,Technology,Machines,Machines - Serious,464.92,4,0.3,51.19
ORD-c43f1863,2024-08-18,2024-08-19,CUST-8726,Eric Turner,Consumer,Philadelphia,Pennsylvania,East,PROD-69108,Office Supplies,Labels,Labels - Hope,857.72,9,0.1,224.51
ORD-42aa50ae,2023-07-25,2023-07-27,CUST-1409,Beth Beck,Home Office,Los Angeles,Pennsylvania,South,PROD-75620,Office Supplies,Paper,Paper - Chance,760.78,2,0.0,92.58
ORD-dd01717c,2024-05-29,2024-06-01,CUST-7644,Christopher Cunningham,Home Office,New York,Florida,Central,PROD-36765,Technology,Phones,Phones - Method,110.38,9,0.1,18.21
ORD-a830b65f,2023-08-01,2023-08-07,CUST-1354,Dr. Heather Jennings,Home Office,Philadelphia,Texas,Central,PROD-83246,Office Supplies,Storage,Storage - Their,464.04,2,0.1,85.8
ORD-ab411f4f,2024-09-11,2024-09-13,CUST-4076,John Dougherty,Home Office,Houston,California,South,PROD-11900,Technology,Computers,Computers - Often,635.25,7,0.3,84.04
ORD-7c2ba64d,2024-02-12,2024-02-14,CUST-5645,James Jimenez,Consumer,Los Angeles,Ohio,Central,PROD-13358,Furniture,Furnishings,Furnishings - Stay,359.22,4,0.3,39.33
ORD-0bfe6def,2023-08-08,2023-08-10,CUST-7073,Mr. Matthew Scott,Home Office,Houston,Pennsylvania,South,PROD-85203,Office Supplies,Storage,Storage - Agency,473.57,3,0.1,80.46
ORD-aeac2902,2024-05-24,2024-05-31,CUST-5752,Paul Burns,Home Office,Los Angeles,Michigan,East,PROD-20101,Furniture,Tables,Tables - Sell,140.27,6,0.1,20.36
ORD-d5941649,2023-12-21,2023-12-25,CUST-8940,Tina Frazier,Consumer,San Diego,Texas,Central,PROD-86322,Office Supplies,Labels,Labels - Wish,196.79,6,0.2,10.28
ORD-8a835fa8,2023-12-03,2023-12-10,CUST-6770,Dale Smith,Corporate,New York,Ohio,East,PROD-62464,Furniture,Furnishings,Furnishings - Brother,361.59,2,0.2,32.26
ORD-31b49f0c,2025-04-14,2025-04-18,CUST-7676,Christopher Torres,Corporate,Philadelphia,Florida,East,PROD-19129,Technology,Accessories,Accessories - Thank,650.5,3,0.1,37.72
ORD-b45a46be,2025-02-28,2025-03-01,CUST-4206,Matthew Oconnor,Corporate,Houston,California,East,PROD-33526,Technology,Accessories,Accessories - Discuss,524.23,5,0.3,42.58
ORD-d6f90099,2024-04-13,2024-04-19,CUST-8737,Donald Hall,Consumer,Houston,Florida,Central,PROD-19261,Technology,Accessories,Accessories - Real,607.76,1,0.3,81.62
ORD-fb6df2f1,2024-12-06,2024-12-08,CUST-3664,Richard Smith,Home Office,Los Angeles,New York,Central,PROD-38570,Technology,Machines,Machines - Home,673.18,6,0.3,59.33
ORD-f016972d,2024-04-22,2024-04-29,CUST-8211,Mary Wagner,Corporate,Chicago,Pennsylvania,East,PROD-12504,Office Supplies,Labels,Labels - Become,832.74,9,0.1,198.77
